"ID_REF"	"GSM3753011"	"GSM3753012"	"GSM3753013"	"GSM3753014"	"GSM3753015"	"GSM3753016"
"1552751_a_at"	60.526745	52.261646	60.618298	55.47125	51.86086	57.51081
"1552752_a_at"	13.49347	11.746509	14.33163	13.950615	14.183328	12.799781
"1552754_a_at"	7.843811	8.57682	5.938354	6.545475	8.13739	6.7371364
"1552755_at"	13.078847	13.645272	10.381737	11.294533	15.0118	12.822898
"1552757_s_at"	13.241284	12.2389555	11.535876	12.980265	16.856705	12.009756
"1552758_at"	15.075182	16.364563	14.276553	11.719766	14.622225	15.524253
"1552760_at"	11.960283	8.9868	8.38094	7.7866616	9.62879	8.446126
"1552761_at"	114.41553	120.85356	119.54584	131.48831	111.81495	127.3559
"1552763_at"	6.3317375	6.1001825	5.405231	5.708421	7.843694	6.59457
"1552765_x_at"	6.8025746	6.695402	6.5865192	7.065294	7.3850923	6.182417
"1552766_at"	333.58228	268.41956	278.75305	330.29907	264.1116	365.1362
"1552767_a_at"	1430.0809	1188.1312	1255.8071	1228.4438	1285.1726	1341.1719
"1552768_at"	65.27325	70.91868	79.69502	65.41999	72.74262	78.23214
"1552769_at"	14.53467	15.144985	13.971036	15.026148	14.922897	15.100744
"1552770_s_at"	12.898891	15.752002	16.034288	15.214333	16.32702	17.854916
"1552771_a_at"	10.674164	10.071116	9.665904	12.879914	10.969113	9.879314
"1552772_at"	10.985805	11.033056	11.395297	11.45275	10.794081	10.546634
"1552773_at"	25.869505	27.340096	26.452728	30.054234	31.250904	22.45378
"1552774_a_at"	22.977032	26.54606	43.7173	20.677603	30.206411	50.74932
"1552775_at"	40.298534	45.902737	31.268024	38.0021	41.21071	41.188526
"1552777_a_at"	16.752823	19.57903	16.074377	16.03315	20.141476	13.983814
"1552779_a_at"	8.562627	9.04649	8.22906	7.7543874	9.459932	9.603916
"1552782_at"	7.264472	8.637968	7.9969454	7.941688	9.241693	9.288954
"1552783_at"	5.327878	5.862797	4.9157944	6.2438793	5.1338806	5.0681643
"1552785_at"	23.452372	20.871246	24.335161	25.42672	22.018543	25.970304
"1552787_at"	36.8425	48.48701	32.40922	48.965305	44.125217	31.303286
"1552788_a_at"	30.149317	45.083878	35.582294	39.241405	39.09052	38.03711
"1552789_at"	105.58227	95.63785	64.171974	89.80636	104.58623	86.371086
"1552790_a_at"	345.87842	304.33862	256.41122	267.48645	362.6317	269.21494
"1552791_a_at"	5.96179	5.325176	4.765284	5.8959074	6.1399565	4.7000427
"1552792_at"	52.10707	58.98987	42.47527	62.097626	62.101032	53.402462
"1552793_at"	27.150108	25.784544	26.307764	27.088959	26.34741	27.368177
"1552794_a_at"	8.95786	9.837645	9.99759	8.789989	9.365868	11.202585
"1552796_a_at"	18.2677	21.806932	20.82529	19.786083	20.585272	19.47447
"1552797_s_at"	7.4315085	7.606153	8.469797	6.295393	6.468577	7.4960213
"1552798_a_at"	31.70956	29.956587	20.782433	26.422512	26.529745	20.09505
"1552799_at"	18.37634	23.827755	19.226473	19.163254	23.029331	21.875475
"1552800_at"	108.59031	122.48206	125.18041	104.9615	107.445786	121.853806
"1552801_at"	7.6279955	8.50404	10.575608	10.054586	9.286809	9.258328
"1552803_a_at"	9.1171255	9.087168	8.879221	9.033301	8.392027	9.462598
"1552804_a_at"	73.1934	77.72796	65.380974	75.87815	72.00736	79.3169
"1552806_a_at"	12.748765	10.709246	12.035311	12.390313	13.473124	16.076864
"1552807_a_at"	39.316914	43.55614	50.187088	45.475845	55.415703	50.213966
"1552808_at"	7.646425	6.932815	5.782366	8.887058	7.1093874	7.481527
"1552809_at"	8.01728	11.584293	8.925122	9.274937	8.638572	8.681185
"1552811_at"	78.50787	82.48625	98.546104	77.77351	88.69594	81.05299
"1552812_a_at"	222.93347	253.97212	166.87286	215.11458	246.05951	170.59534
"1552813_at"	37.084053	45.174	38.446236	39.705025	42.773586	40.76354
"1552814_a_at"	14.674209	14.979378	14.484313	12.573693	13.434262	13.788526
"1552816_at"	8.550887	7.5056653	7.908579	7.6239448	7.5472035	7.684913
"1552818_a_at"	8.102664	7.146768	6.8637896	7.533077	7.3287897	7.004094
"1552819_at"	29.731	31.25514	33.73231	29.935366	29.317587	28.371006
"1552822_at"	9.755339	11.389849	11.718638	10.599444	8.387877	9.955376
"1552825_at"	5.751183	5.4869843	5.2659054	5.9734097	6.3048787	5.4904647
"1552826_at"	4.4109187	4.5541434	3.93396	4.8760886	4.359525	3.9007964
"1552827_s_at"	14.709024	17.689644	14.609802	15.117788	15.748805	12.62224
"1552828_at"	47.879433	54.137966	38.75939	45.57856	55.50391	43.88329
"1552829_at"	22.747274	35.236423	32.724247	32.446434	32.094845	27.079945
"1552830_at"	14.0491905	14.1559	15.896755	13.505039	14.506917	15.283103
"1552833_at"	36.735508	36.75261	34.802303	37.020214	39.087936	36.5863
"1552834_at"	53.08245	62.77822	57.693428	60.137856	54.822807	61.915085
"1552835_at"	18.745714	17.181194	16.994545	16.448776	17.616646	14.68108
"1552836_at"	109.14917	107.25309	95.83748	110.586975	104.34232	113.31911
"1552837_at"	4.472472	4.633141	4.1530466	3.8447158	5.061387	3.9270196
"1552839_at"	7.8368764	9.4731455	10.498752	8.280432	8.176025	8.942498
"1552841_s_at"	10.342964	12.152623	11.315779	8.826364	10.0201845	9.892003
"1552842_at"	50.29509	40.145214	35.312126	54.145283	38.09302	40.985096
"1552843_at"	8.915923	10.544765	11.24031	13.294216	9.828898	10.141278
"1552845_at"	77.05698	89.49594	95.700325	89.59592	105.01127	92.949295
"1552846_s_at"	51.34688	60.435287	62.026527	57.07488	56.914402	55.957558
"1552848_a_at"	8.632848	10.790203	10.47578	9.566232	10.710003	9.272291
"1552849_at"	4.4832153	4.8893204	4.6871705	4.818624	3.9704742	4.458851
"1552851_at"	5.67483	6.9269104	6.5343666	5.1510644	6.522967	6.337378
"1552852_a_at"	9.9303875	10.337127	9.660369	9.7920065	10.345285	9.867586
"1552853_at"	20.78887	23.458496	25.240551	20.459204	21.432024	20.588306
"1552854_a_at"	28.442955	30.075956	29.081669	31.634754	31.193033	30.208887
"1552856_at"	10.175308	11.918238	12.346916	11.650974	13.509155	10.644144
"1552857_a_at"	16.652845	19.529432	24.946379	18.968302	19.19543	20.314362
"1552858_at"	4.775788	6.276482	6.4211364	6.2356176	5.273169	6.658957
"1552860_at"	11.851077	12.848536	11.81658	13.423304	12.881919	13.973093
"1552862_at"	62.060856	89.34152	111.020004	79.548096	77.83539	120.93459
"1552863_a_at"	119.89029	156.95868	162.69885	145.69337	131.4462	149.1707
"1552865_a_at"	62.764217	71.48815	71.942276	65.94084	78.34675	67.082275
"1552867_at"	14.16343	11.665842	14.771609	14.945055	11.480605	14.300244
"1552868_at"	70.43967	77.92505	73.51141	79.565895	68.22876	69.91948
"1552870_s_at"	4.612524	5.638882	5.2570806	5.5276003	4.7469697	5.347202
"1552872_at"	43.436947	40.810154	55.57036	41.64856	46.65484	48.949463
"1552873_s_at"	81.08225	83.46768	93.2552	85.923004	85.97894	93.515274
"1552875_a_at"	5.56487	5.5428357	5.779004	5.764551	6.1248784	6.0125756
"1552876_at"	7.680574	6.791883	7.9132733	8.665308	7.297875	7.360268
"1552877_s_at"	27.743124	28.304619	28.228926	28.717945	27.439903	28.554253
"1552878_at"	12.979435	15.050247	13.777576	17.163935	15.29284	12.909103
"1552879_a_at"	20.5003	23.129688	22.841902	25.996052	23.85699	24.108671
"1552880_at"	8.086566	6.430762	7.9401655	6.307037	8.045065	7.1138816
"1552882_a_at"	81.12453	69.43067	72.749	81.4578	73.3601	80.467224
"1552884_at"	19.311089	20.780338	24.997444	23.413763	20.09151	27.205559
"1552885_a_at"	80.93481	89.58902	118.245705	87.488396	95.59796	95.86859
"1552887_at"	21.328972	20.962772	28.76553	20.673092	22.112104	22.600681
"1552889_a_at"	121.36003	139.46582	178.96396	123.28229	136.4199	145.42564
"1552890_a_at"	23.53931	22.4918	25.129099	21.901745	21.1874	24.915363
"1552892_at"	63.41933	81.49028	69.83885	71.257675	82.89531	75.420815
"1552893_at"	116.808464	122.45041	140.29001	106.30451	120.75837	117.793526
"1552895_a_at"	5.7332535	6.825224	4.950588	7.6603327	5.9229107	6.4894867
"1552897_a_at"	224.5901	211.92316	178.70778	272.26868	193.09338	240.04843
"1552898_a_at"	57.415657	52.718807	35.24614	70.3214	46.54333	42.26219
"1552899_at"	6.525481	7.9429364	8.20502	8.625151	7.4726224	8.023519
"1552900_a_at"	7.0242124	9.342229	6.8226867	7.016532	8.808046	7.312971
"1552902_a_at"	14.984847	17.02612	16.813526	16.4472	16.912064	17.244179
"1552903_at"	22.663464	23.725946	21.83677	23.46018	18.76755	23.845867
"1552904_at"	4.656214	4.4927526	4.200081	5.247301	5.060585	3.981567
"1552906_at"	4.750025	5.5114365	4.1475344	5.1248217	5.8875804	4.6642747
"1552908_at"	5.414008	6.29387	6.039396	5.641391	5.933673	6.0623517
"1552910_at"	13.124868	15.845141	14.136289	14.981106	13.495653	13.610584
"1552911_at"	18.622337	18.70883	24.077703	20.755804	21.754436	20.685743
"1552912_a_at"	6.6751933	7.568569	6.5730705	5.1510634	6.3828692	6.62651
"1552913_at"	3.9586577	5.010779	4.0563474	4.3186073	4.3894935	4.399932
"1552914_a_at"	114.62439	107.304504	98.404945	113.11711	103.696014	100.013214
"1552915_at"	15.433588	18.667181	25.123045	15.04351	19.355646	15.338723
"1552917_at"	14.600098	15.968375	16.454226	13.926735	15.671567	16.037062
"1552919_at"	14.55519	12.164203	10.368241	14.077919	12.462642	11.170811
"1552921_a_at"	195.21771	193.52983	178.1619	187.9647	179.81064	178.7489
"1552922_at"	5.4001184	6.7373466	6.6227946	6.5764236	7.0553584	6.817405
"1552923_a_at"	23.221031	21.64024	24.882347	17.041462	20.536589	21.86396
"1552924_a_at"	31.248549	28.944311	28.915827	26.497725	29.138	29.197212
"1552925_at"	11.753002	13.391017	12.269652	10.5734	12.614641	13.994908
"1552927_at"	24.864128	21.981262	20.808964	28.746511	20.851511	18.761732
"1552928_s_at"	39.05272	26.123562	34.56757	46.78845	34.267403	36.161392
"1552929_at"	6.8546915	7.2936516	7.733194	8.471746	8.515421	8.088872
"1552930_at"	49.878082	42.342052	43.902206	43.684322	50.48307	44.69551
"1552931_a_at"	131.13034	112.858574	135.19334	145.39041	117.22644	144.46645
"1552932_at"	13.4273815	16.582794	17.303823	16.315222	14.522141	17.145615
"1552933_at"	8.958973	7.81269	8.072125	8.083114	8.672511	8.116549
"1552935_at"	28.613537	24.908907	25.727015	26.778856	26.67431	25.183453
"1552937_s_at"	165.89394	148.17084	101.09093	156.47571	161.31544	126.926605
"1552938_at"	16.592783	20.596033	19.720919	14.864056	14.984349	17.074602
"1552939_at"	5.414008	6.2312818	6.7127266	8.52319	6.3282027	6.40843
"1552940_at"	11.555258	11.495675	12.645235	10.6422	11.681619	12.302734
"1552942_at"	28.681644	33.44015	35.035797	28.530998	31.99451	32.38896
"1552943_at"	6.755346	5.4105697	5.0269938	5.106001	5.2601404	5.5811934
"1552944_a_at"	117.582275	109.360054	117.935875	98.86961	109.52674	113.30971
"1552946_at"	25.584463	44.258995	25.74492	20.105547	41.803448	20.642183
"1552947_x_at"	33.22468	44.709915	34.29369	27.379694	60.750534	30.822426
"1552948_at"	38.838795	39.217693	37.199398	37.02604	36.06564	37.336273
"1552950_at"	5.884764	5.9908037	6.314324	5.5014763	6.5466824	6.209448
"1552952_at"	8.609794	10.240522	10.265272	8.994913	9.634353	9.875085
"1552953_a_at"	48.11525	41.792492	48.25669	45.778423	41.409176	40.128204
"1552954_at"	23.296778	17.664183	23.183393	21.840061	24.208546	23.75402
"1552955_at"	31.947943	34.22395	33.35759	33.189045	33.066643	31.664118
"1552957_at"	6.007124	6.2567415	6.8626246	6.3225946	6.5490184	5.7461576
"1552960_at"	35.24238	29.115147	28.656069	34.025013	30.52338	29.93598
"1552961_at"	18.505714	20.808964	17.306993	24.70783	20.095308	17.86808
"1552964_at"	44.18289	49.10769	44.19865	36.205544	52.295013	43.69481
"1552965_a_at"	12.458044	13.610182	12.626356	14.47079	13.245836	14.848672
"1552967_at"	28.360365	31.361393	34.818134	28.975037	32.19551	27.962582
"1552969_a_at"	34.660328	26.935228	38.024857	40.976833	34.049664	42.445576
"1552970_s_at"	23.865335	25.898695	13.5018835	22.992567	18.83412	22.204039
"1552971_at"	14.708553	11.796672	11.00756	10.284734	12.655241	12.300665
"1552972_at"	4.397932	4.305486	4.4067626	4.3155746	3.961694	4.1237993
"1552973_at"	31.65199	32.735615	32.173225	30.401352	38.064064	40.265793
"1552974_at"	5.151872	4.4393215	3.9488425	4.4604053	5.1814294	4.44803
"1552975_x_at"	4.745351	5.709775	4.8890185	5.352333	5.4550133	5.3234344
"1552976_at"	22.154915	23.999935	24.153408	24.36626	24.311735	24.075426
"1552977_a_at"	322.64655	291.63495	232.39328	304.816	292.4069	290.8331
"1552978_a_at"	344.06732	341.30438	303.06223	382.8557	337.0316	281.77933
"1552979_at"	15.0272455	14.765591	12.867113	12.768842	12.969047	13.341287
"1552980_at"	39.553978	44.254097	32.030857	33.1357	43.25225	31.068153
"1552982_a_at"	17.759815	17.13302	13.85631	14.201345	17.78575	17.959503
"1552985_at"	18.714106	20.593887	21.249754	21.200422	22.631605	23.17496
"1552986_at"	29.060125	31.117563	35.997044	40.421444	31.02161	30.168367
"1552987_a_at"	4.2195497	4.3910046	4.1247354	4.3892097	4.241676	4.6449733
"1552988_at"	10.574147	8.485964	7.079423	9.282427	8.234977	7.122136
"1552990_at"	21.181974	19.92988	20.116987	19.769825	17.67033	19.099672
"1552991_at"	17.24244	23.457357	22.193384	16.380018	19.386929	22.279854
"1552993_at"	5.308104	5.83653	5.367097	5.7185383	5.0494585	5.1372924
"1552995_at"	58.855625	56.845257	67.37442	61.798996	46.283802	64.03589
"1552997_a_at"	43.39358	40.598732	33.65873	37.782703	41.992348	37.230373
"1552998_at"	15.713179	20.05675	20.095316	19.427532	24.814287	25.094133
"1552999_a_at"	11.597487	15.609729	13.783796	13.187613	12.326545	13.416492
"1553002_at"	8.499776	8.501408	8.722786	8.224636	8.978342	8.890206
"1553003_at"	18.943893	20.69499	19.722391	17.732523	20.25907	18.143888
"1553004_at"	13.8712845	13.586132	14.148315	12.015411	12.678965	12.443011
"1553006_at"	8.958973	11.737113	10.963262	11.377515	12.483925	13.607283
"1553007_a_at"	22.945786	19.460764	23.202091	21.53413	20.911882	19.198488
"1553009_s_at"	15.42575	18.802094	17.92339	17.979055	20.314362	17.57422
"1553011_at"	25.436361	29.942253	32.45774	37.77379	29.404392	34.454052
"1553013_at"	14.126037	12.962896	13.510908	10.814518	12.967538	12.425981
"1553015_a_at"	291.48672	294.52704	290.48285	297.0813	334.68555	299.0979
"1553016_at"	29.447283	40.202827	35.44244	35.826572	33.748016	35.64217
"1553019_at"	87.18452	91.87004	94.05672	90.253	101.813934	91.23453
"1553020_at"	18.344973	27.073313	20.109621	18.48311	22.359333	15.299245
"1553021_s_at"	35.74639	36.155846	32.030666	43.529686	39.812256	32.150562
"1553022_at"	6.90071	6.685939	6.9176455	7.2109995	6.515588	6.857633
"1553023_a_at"	26.200216	27.78744	24.539597	28.598759	30.653526	29.895885
"1553024_at"	5.5182304	5.571848	6.3611283	5.3934007	6.683611	4.836592
"1553025_at"	9.546477	9.00467	8.727571	7.461471	9.429401	7.2983985
"1553027_a_at"	20.635942	21.38017	19.872759	20.033436	18.655005	21.765406
"1553028_at"	15.709121	17.613293	19.112745	19.547606	19.33091	18.60393
"1553030_a_at"	109.99178	103.88881	77.80442	101.27961	107.96938	85.46637
"1553031_at"	21.865551	22.503742	19.506498	18.07595	22.064417	21.898544
"1553032_at"	13.151261	11.36198	13.1232195	13.33056	10.333639	12.522014
"1553033_at"	9.242813	11.608003	11.712494	10.075449	10.189079	9.204283
"1553034_at"	35.778873	29.496328	39.639988	32.464584	32.244286	36.838215
"1553036_at"	7.101574	6.69286	7.5247903	7.0561676	6.0747323	7.3666716
"1553037_a_at"	21.659325	21.524017	21.636099	20.017908	18.300684	20.893906
"1553039_a_at"	121.647736	149.82695	123.45106	129.30452	127.77302	126.233696
"1553041_at"	33.27538	25.93199	29.865734	30.293835	26.709406	28.369713
"1553042_a_at"	63.874176	64.19652	55.675297	59.321056	59.00459	57.01023
"1553043_a_at"	17.745358	17.907177	20.832678	17.54315	18.529829	17.231085
"1553044_at"	22.554035	30.55161	24.682886	25.76781	28.110718	24.86906
"1553045_at"	26.030968	24.838287	23.70222	27.32071	23.640623	23.389523
"1553046_s_at"	56.614628	59.80452	63.293247	68.00625	60.35189	62.22178
"1553047_at"	77.479645	82.04183	80.69812	92.72003	84.14134	84.28778
"1553048_a_at"	178.58226	160.42023	122.54	147.18712	132.74893	119.48461
"1553051_s_at"	33.87162	37.79462	43.140804	37.518715	39.14574	40.72189
"1553052_at"	11.855959	11.250338	11.931693	12.661073	11.25099	11.703835
"1553053_at"	18.64794	18.462803	17.786913	19.28268	17.125185	18.70007
"1553055_a_at"	7.25095	5.8107347	6.1200867	7.199115	6.16103	5.776703
"1553057_at"	22.198418	21.183409	24.27805	22.6433	20.28248	23.777931
"1553058_at"	25.346312	21.777695	20.144918	24.099812	21.32687	28.094593
"1553059_at"	9.91948	10.248463	11.001924	11.779922	10.864208	10.8831215
"1553060_at"	45.350243	37.31867	33.38864	45.263973	40.58949	41.090096
"1553061_at"	27.60322	23.604162	28.731827	31.467913	27.592848	36.985603
"1553062_at"	32.87551	36.038876	36.203197	42.630966	45.671875	38.323833
"1553063_at"	41.975307	46.739544	40.273407	47.82904	41.956	44.179386
"1553064_at"	53.279476	63.539425	56.009792	62.906044	60.895496	54.518642
"1553066_at"	18.247696	18.709114	15.450919	18.86638	17.069637	18.402178
"1553067_a_at"	35.68548	45.165283	44.61696	43.827065	39.677425	43.932617
"1553069_at"	17.2464	17.803205	20.56131	17.598862	16.44701	16.87224
"1553070_a_at"	14.661529	18.164457	15.608816	16.304274	17.642588	17.38432
"1553071_a_at"	21.58881	21.201704	22.548176	20.690859	22.307241	21.00167
"1553072_at"	18.273703	23.935072	27.336535	22.25002	25.07446	22.353186
"1553074_at"	20.175856	17.455282	22.248726	28.25652	19.848825	20.45304
"1553075_a_at"	4.786289	4.139642	4.4584994	5.2961926	4.713035	4.6487617
"1553076_at"	8.466403	8.947835	6.49902	7.67842	10.531984	7.7423534
"1553077_at"	9.132756	8.433923	8.238544	8.27574	7.327592	8.436413
"1553078_at"	23.307575	19.988012	20.309862	16.969412	18.413471	21.844017
"1553079_at"	13.324759	14.815266	12.242176	14.759053	13.660576	12.702872
"1553080_at"	8.052531	7.3659315	8.825059	7.9693627	8.101585	8.636569
"1553081_at"	72.18098	61.871387	65.584984	63.129242	59.460606	70.799515
"1553082_at"	14.868606	14.44036	14.281764	16.106037	14.743899	15.312239
"1553083_at"	35.160236	43.02401	35.520348	41.039116	37.352875	42.666515
"1553084_at"	6.830552	6.483214	6.7409687	6.550221	7.011807	7.7075295
"1553086_at"	8.682942	7.3367634	7.0825815	10.154292	7.6586375	8.102677
"1553087_at"	22.359325	20.858446	24.83425	20.903492	26.32637	24.849102
"1553088_a_at"	234.08237	260.33307	268.09897	282.0061	248.02191	236.73024
"1553089_a_at"	32.110577	29.04145	30.21398	27.862833	30.854534	27.390972
"1553093_a_at"	8.583051	10.301964	10.105207	10.341641	11.387065	10.596491
"1553094_at"	18.360628	15.162889	15.95116	20.545685	18.628893	20.314362
"1553096_s_at"	364.5268	478.3786	285.85272	355.5986	399.26056	310.249
"1553099_at"	253.80211	344.59857	335.2278	248.96716	418.64822	364.1802
"1553101_a_at"	733.7671	694.86365	525.1316	739.69147	701.2203	529.43274
"1553102_a_at"	10.767737	11.159709	8.496826	10.170535	10.755018	10.8196125
"1553103_at"	235.81921	206.19823	220.08495	232.47072	211.73936	203.27644
"1553105_s_at"	775.95886	851.95105	885.50793	727.1539	806.50116	734.09503
"1553106_at"	123.71235	129.22493	159.50587	138.3285	135.51178	143.79213
"1553107_s_at"	217.07182	242.05424	231.95871	212.32735	248.36629	199.11774
"1553108_at"	100.694626	136.8141	93.94822	108.185	129.3061	117.46605
"1553111_a_at"	534.5876	543.50275	491.9473	624.026	607.33203	510.7783
"1553112_s_at"	472.81152	453.57108	405.72708	565.24725	537.3426	440.95795
"1553113_s_at"	727.363	569.73047	560.74084	844.6925	686.0295	735.1775
"1553114_a_at"	54.930454	62.23089	56.93903	39.904	53.441628	46.20832
"1553115_at"	84.67826	87.85449	71.58402	76.53077	101.09196	70.719505
"1553117_a_at"	220.88356	217.49123	219.44211	178.8029	216.62831	207.91556
"1553118_at"	186.26996	197.94592	155.68735	200.37276	153.54248	148.42136
"1553120_at"	28.768744	40.810303	22.359325	32.507286	37.54767	32.004887
"1553122_s_at"	39.782463	41.109398	59.76334	35.57692	43.19218	61.232956
"1553123_at"	28.921007	27.150126	24.96984	28.230045	27.010195	25.145716
"1553125_x_at"	21.537169	24.7583	21.030539	27.243172	27.87383	22.10465
"1553126_a_at"	6.636598	7.2398195	5.4969997	6.9637194	5.7073016	5.816138
"1553127_a_at"	36.587738	36.043236	22.09788	33.947483	36.22734	23.794882
"1553129_at"	5.305667	5.4432325	5.201928	6.147423	4.9047027	5.2100306
"1553130_at"	70.0274	79.058815	93.98459	69.49445	73.116005	81.57012
"1553131_a_at"	43.565628	39.547375	45.837605	46.82906	49.793255	45.373962
"1553132_a_at"	4.629235	5.68808	4.5590577	5.101042	4.445771	4.5303907
"1553133_at"	70.859634	49.081158	56.303013	65.028175	50.461216	67.00219
"1553134_s_at"	7.21407	6.8164206	7.7225122	6.5295057	6.689495	7.980167
"1553136_at"	107.84595	121.5087	131.10512	129.67863	143.78638	139.28194
