ID_REF	DESCRIPTION	GSM637872	GSM637873	GSM637874	GSM637875	GSM637876	GSM637877
7910001		9.283548	9.482436	9.957491	9.946828	10.1885	9.923508
7910010		3.221079	3.568762	3.619479	3.593361	3.653726	3.565887
7910012		3.41875	3.42557	3.519323	3.430969	3.22229	3.261395
7910014		10.23981	10.24342	10.57661	10.69144	10.58307	10.71899
7910022		6.183131	6.294613	7.663149	8.283129	5.867608	5.79788
7910030		6.244784	5.998216	6.646704	6.250857	6.308457	6.318572
7910047		4.536747	4.919014	5.819955	5.617413	5.803555	4.999954
7910054		4.245605	4.11389	4.199285	4.55532	4.271662	4.140917
7910096		5.39728	5.181649	5.158284	5.243224	5.158284	5.133141
7910099		9.97057	9.800547	10.43357	10.04801	10.37625	10.45321
7910111		7.108691	7.109636	6.954804	7.029599	8.257515	8.229112
7910124		10.87693	10.8359	11.06544	10.8592	11.00539	11.05909
7910134		6.923879	6.818539	6.854377	6.772466	6.942392	6.930626
7910138		3.842846	3.615548	3.827904	3.793179	3.924043	3.718522
7910140		4.920812	4.503469	4.567603	4.796187	4.804084	4.795361
7910142		6.012777	6.150452	6.045004	5.930024	6.191051	6.11064
7910146		8.189826	8.166685	8.445896	8.505641	8.376541	8.27832
7910164		7.912835	7.934197	7.782547	8.120227	8.048866	8.344956
7910184		6.152998	6.13104	6.252295	6.201432	5.728757	5.959991
7910186		4.626029	4.685409	4.895528	4.453203	4.73794	4.678387
7910188		4.367694	4.465431	4.236258	4.354815	4.105086	4.355644
7910190		5.255701	4.947302	5.827285	5.626317	5.468142	5.676435
7910198		5.67509	5.516334	5.55376	6.016913	5.619668	5.668876
7910200		7.729906	7.75705	7.941214	7.924486	7.948716	7.925092
7910211		5.062494	4.84804	4.793172	4.744892	4.851082	4.726502
7910217		6.564194	6.735885	6.425297	6.616726	6.522545	6.661606
7910229		12.0438	11.86772	12.34671	12.26524	12.31311	12.46359
7910241		9.728097	9.508862	9.846647	9.809044	9.919691	10.07186
7910257		8.484918	8.667186	8.335849	8.354062	8.569559	8.444462
7910261		6.386364	6.303709	6.388594	6.484283	6.670153	6.479349
7910265		6.319866	6.421447	6.234879	6.361737	6.716574	6.688707
7910369		4.843056	5.141088	4.592225	4.867322	4.665665	4.576307
7910372		8.926188	9.208876	8.990687	9.264835	9.2652	9.433851
7910377		6.494461	6.587517	5.795143	6.454056	7.089746	6.311906
7910379		5.46819	5.685311	5.968224	5.829229	6.603866	6.214524
7910381		6.539175	6.523488	6.08983	5.829805	6.68531	6.75027
7910383		4.939493	4.715335	5.238116	5.124696	5.843529	5.498162
7910385		9.719276	9.973967	9.903366	10.00214	10.44884	9.996805
7910387		7.005211	6.886121	6.858521	6.974509	7.318461	7.177971
7910396		4.828159	4.624187	4.560389	4.95192	4.730443	4.13099
7910398		6.977028	7.045952	7.624526	7.431839	7.579874	7.558055
7910414		6.203523	6.349978	6.03534	6.337333	6.186378	6.219645
7910416		8.128806	8.161489	7.856568	7.745371	8.253193	7.919036
7910427		9.804438	9.71571	10.05093	9.962578	11.02122	11.2345
7910446		7.848779	8.025132	8.309816	8.517507	8.607057	8.360604
7910466		4.382768	4.510123	4.218602	4.231938	4.402141	4.114811
7910490		5.988692	5.830709	5.62722	5.77387	5.482503	5.878491
7910492		6.275109	6.337792	5.711637	6.169782	5.958135	5.773949
7910494		8.582088	8.758886	8.840515	8.803864	9.394799	9.424327
7910503		6.586882	6.877077	6.457568	6.611607	6.384624	6.379181
7910520		9.991833	10.00633	10.25874	10.0951	10.7394	10.55691
7910539		7.928094	8.084465	8.573071	8.553814	8.442596	8.516394
7910550		8.769503	8.929623	9.494682	9.103465	9.391787	9.274841
7910559		6.247231	6.183479	6.212255	6.365005	6.072971	6.119955
7910583		2.904941	2.846587	2.822425	3.205004	2.914061	2.859401
7910585		7.058212	7.074763	6.993039	7.091168	6.833724	6.774858
7910587		2.929751	3.180304	3.086243	3.02608	3.143282	3.181992
7910589		7.65449	7.800233	7.476425	7.807031	7.746503	7.80014
7910591		8.290819	7.972375	8.361186	8.415219	8.28409	8.349379
7910600		7.397851	7.166374	7.769728	7.579821	7.977451	7.789886
7910611		6.678707	6.701921	8.653809	8.204505	6.857637	7.179055
7910618		7.222272	7.304095	7.671813	7.693928	7.239328	7.101227
7910630		7.644802	7.594081	8.228004	7.831341	8.047473	8.179359
7910634		3.132675	2.938329	3.01862	2.948352	3.004122	2.949458
7910636		5.699661	6.319176	5.950288	6.566903	6.297346	6.092079
7910638		7.646164	7.342573	6.970658	7.17321	7.08881	7.301721
7910640		7.166465	7.181551	7.569147	7.344704	7.300648	7.066009
7910651		8.697953	8.673182	8.889476	8.76226	9.289426	9.275389
7910672		2.901868	2.707723	2.731784	2.960443	2.753223	2.84958
7910674		4.593538	5.186523	4.556223	4.293632	5.489552	4.813305
7910676		7.479077	7.409632	7.174103	7.238074	7.48645	7.44948
7910680		8.449712	8.171108	8.735341	8.747687	8.521933	8.703484
7910692		3.388565	3.323269	3.212521	3.456287	3.376316	3.464854
7910694		6.030167	6.149049	5.949123	5.870598	5.97038	5.734443
7910706		9.881727	9.91401	10.13823	10.17762	9.898849	9.857673
7910727		4.96979	5.183217	5.373285	5.113636	4.873528	5.083282
7910752		8.122779	7.976307	8.552588	8.771082	8.453819	8.440665
7910790		9.998453	9.868104	9.885348	9.852544	10.31637	10.10071
7910792		4.764766	4.746428	4.811532	4.720549	4.799891	4.852367
7910897		5.88189	5.917591	5.625787	5.494023	5.83962	5.790946
7910899		8.744294	8.850409	8.503961	8.379263	9.015744	8.824255
7910901		12.24346	12.07905	12.31919	12.09891	12.31971	12.24691
7910903		2.903314	2.806506	2.899869	2.878189	2.863388	2.646421
7910905		4.098682	4.033881	3.994757	4.185487	3.960196	4.036009
7910907		4.02831	3.414892	3.260495	3.344017	3.531737	3.671014
7910909		3.285381	2.989502	3.202899	3.483877	3.279285	3.291474
7910911		2.587749	2.783148	3.073466	2.816498	2.665473	2.691215
7910913		6.801842	6.826229	6.733581	6.699718	6.783747	6.574219
7910915		7.021095	6.802671	6.57187	6.465035	6.180054	6.276399
7910923		5.131073	4.98434	4.849761	4.866654	5.092982	4.922335
7910944		6.407901	6.376828	5.814891	6.332115	6.302902	6.026767
7910946		2.969683	2.785298	2.878683	3.098034	2.932615	2.876469
7910948		3.855389	3.665723	3.784223	4.715231	4.508136	3.360699
7910950		3.696183	3.618577	3.664081	3.803411	3.794754	3.889966
7910971		4.171952	4.11013	4.193252	4.019548	4.007386	4.168209
7910997		9.517597	9.558009	9.880547	9.635183	9.648632	9.98937
7911017		7.730539	7.938138	8.876214	8.716038	7.895219	7.659497
7911038		8.218353	8.117943	8.364828	8.284955	8.202387	8.215044
7911045		4.554679	4.5572	4.554553	4.696451	4.618102	4.529408
7911047		7.671719	8.292959	7.719421	7.616372	7.797128	7.76497
7911049		4.779087	4.820752	4.7237	4.735606	4.512956	4.839952
7911056		4.701076	4.887221	4.722707	4.939368	4.778242	4.476968
7911078		8.795894	8.842222	9.405039	9.045279	9.154002	9.126249
7911085		8.16109	8.238848	8.193147	8.132243	8.393641	8.148744
7911092		7.588434	7.775579	7.95197	8.301454	7.488012	7.15973
7911094		2.864855	2.748095	2.735655	2.946622	2.643093	2.901011
7911096		5.934792	5.964942	5.996812	6.309062	5.93209	5.320332
7911108		5.962644	6.030685	6.055158	5.660489	6.186839	6.061197
7911110		5.215457	5.227511	5.232985	5.095	5.226849	5.0299
7911112		5.253025	5.034743	4.694247	5.04636	4.833694	4.911779
7911114		5.969187	6.104644	6.052591	5.92411	5.951935	6.157058
7911136		2.954813	2.448231	2.640467	2.774725	2.444905	2.763525
7911138		7.483094	7.427342	8.71199	8.681549	7.662103	7.593029
7911155		8.957191	8.972861	9.557044	9.388044	9.616245	9.633156
7911170		5.329769	5.572986	5.504022	5.412356	5.524667	5.764589
7911174		4.410129	4.393467	4.256803	4.263031	4.152296	4.290146
7911176		3.744326	3.624301	3.793683	3.957537	3.844037	3.774631
7911178		7.943084	7.541312	8.54425	8.507429	7.187926	7.378747
7911197		5.02847	5.159826	4.743676	5.07238	4.678587	4.93656
7911199		3.784464	3.536909	3.683399	3.679859	3.594293	3.602669
7911207		5.401175	5.57824	5.589417	5.503433	5.427384	5.527515
7911209		4.835784	4.658278	4.669694	4.847028	4.723599	4.627734
7911211		3.694784	3.60082	3.518668	3.85194	3.513258	3.537686
7911213		4.906903	5.246395	4.923116	5.044467	5.069882	4.958855
7911215		4.712637	4.92599	4.469229	4.483254	4.441164	4.536828
7911218		6.323649	6.574835	6.16119	6.184008	6.311285	6.189161
7911229		5.961906	6.178426	5.657258	5.767804	5.883089	5.836631
7911231		5.961906	6.178426	5.657258	5.767804	5.883089	5.836631
7911233		5.410774	5.426677	4.999952	5.029687	5.223817	5.087545
7911235		4.373403	4.621106	3.963661	4.182268	4.226244	4.157588
7911237		4.399532	4.556531	4.46827	4.427264	4.63305	4.664539
7911241		5.294038	4.654717	5.230493	4.88373	4.997235	5.119142
7911243		4.031115	4.109342	4.168995	4.095145	4.206167	4.261957
7911248		4.077747	4.509044	4.430942	4.237838	4.278318	4.380073
7911252		4.751747	4.912014	4.868464	4.815074	4.635358	4.757355
7911258		4.875535	4.919812	4.801561	4.993042	4.699691	4.700635
7911260		5.335266	5.385216	4.98072	5.144535	5.732678	6.027584
7911263		5.492795	5.151912	5.019154	5.117431	5.011687	5.072352
7911265		3.454535	3.333446	3.414088	3.426757	3.532226	3.296793
7911267		4.066422	4.110925	4.136287	4.112844	4.346089	4.362318
7911269		4.720715	4.807041	4.967805	4.38024	5.233768	5.531297
7911271		5.689733	5.715301	5.822176	5.671493	5.620236	5.934577
7911273		3.879334	3.952789	3.574771	4.289636	4.063508	3.748437
7911276		3.977337	3.756686	3.714457	3.670453	3.79303	4.049494
7911278		5.014665	5.208768	4.611289	4.456483	4.737212	4.92626
7911281		5.472912	5.779787	5.318357	5.50655	5.206285	5.155152
7911283		5.507273	5.614009	5.619829	5.710643	5.525839	5.529422
7911285		4.075035	3.947932	3.985075	3.995517	3.994169	3.959898
7911287		5.569892	5.324143	5.162535	5.086928	5.165905	5.258649
7911289		7.895911	7.854052	8.171533	8.140914	8.243747	8.13749
7911301		5.718658	5.746321	5.822947	6.663181	6.089947	5.904836
7911307		9.084377	9.107669	9.066236	8.881207	9.3475	9.231874
7911309		8.70042	8.476891	8.55614	8.645025	8.842322	8.779339
7911323		5.866876	5.655195	6.322308	6.717902	5.033819	4.780037
7911329		7.550178	7.416511	7.397829	8.38368	8.091826	7.40683
7911331		6.62523	6.32244	6.955196	6.804407	6.659158	6.849597
7911333		8.980511	8.98259	9.117579	8.761903	9.220752	9.097238
7911335		11.1604	10.50642	9.107456	9.594095	10.80295	10.05359
7911337		12.56423	12.36443	11.2782	12.40902	12.63543	12.17408
7911339		9.976816	9.983173	8.50515	10.13336	10.23866	9.304985
7911341		9.982286	10.14038	8.336652	9.936766	10.03981	9.313107
7911343		10.47227	10.18967	9.306937	10.86432	9.913279	9.654463
7911345		4.960318	4.801788	4.607269	4.843145	4.974668	4.648747
7911347		6.40524	6.55814	6.451633	7.276518	7.217434	6.457319
7911349		3.473103	3.005147	3.519705	3.720556	3.713675	3.481949
7911351		7.612735	7.613509	7.437501	6.902	7.407914	7.542042
7911355		8.374236	8.095347	7.856127	7.970954	8.120294	7.941176
7911359		10.30625	10.20061	9.852829	9.838282	9.700581	9.873129
7911371		6.687182	6.634392	6.475058	6.492435	6.582348	6.434991
7911376		8.177271	8.381653	7.943364	7.986255	8.118132	8.084892
7911383		7.35651	7.244458	6.972008	6.928085	6.940436	6.784058
7911403		7.950975	8.220082	8.024096	7.772968	7.847102	7.739622
7911413		6.914339	7.035192	6.92126	6.929646	6.87203	6.690842
7911422		9.363453	9.386769	9.304757	9.535169	9.524244	9.541715
7911435		7.196048	7.229151	6.907089	6.865564	7.095439	6.981002
7911444		8.20826	8.158222	8.439322	8.501101	7.954379	8.138691
7911458		7.925937	7.685957	7.633363	7.546565	7.644056	7.706219
7911486		9.174189	9.263126	8.936918	9.276698	9.074921	9.258639
7911506		9.176587	9.291108	8.970541	9.050331	8.99058	9.167201
7911529		10.36518	10.34669	10.45762	10.75527	10.0466	9.84652
7911532		9.467025	9.439104	9.461314	9.293344	9.399081	9.455581
7911539		9.336793	9.21497	9.273223	9.581209	8.937529	9.036304
7911559		8.403556	8.649555	8.876578	8.629004	8.471904	8.565373
7911566		6.182522	5.885271	6.092758	5.967633	5.856327	6.022058
7911568		9.312324	9.475817	9.190556	9.088686	9.151842	9.223116
7911578		9.538755	9.263958	8.941204	9.052729	9.404154	9.451417
7911591		8.483165	8.549865	8.413183	8.657938	8.342093	8.271854
7911600		8.658252	8.836538	8.164784	8.320997	8.304231	8.448903
7911619		12.07917	12.12071	12.02591	12.02359	12.03025	12.11587
7911634		7.505158	7.867703	7.562067	7.625867	7.513472	7.499189
7911643		5.935164	6.040238	5.856822	5.812489	5.501863	5.821984
7911657		7.164108	7.127028	6.835699	6.703959	7.00032	7.043851
7911659		4.971518	4.839377	4.958612	4.802805	4.847763	4.840968
7911676		5.653471	6.257029	5.692638	5.819886	6.153252	5.966958
7911681		5.791508	5.643591	5.634939	5.354854	6.030686	5.677047
7911683		7.771296	7.880654	7.644068	7.537121	7.455383	7.659435
7911699		7.635537	7.706986	7.4716	7.458478	7.543343	7.363522
7911701		6.854621	6.876647	6.50859	6.649704	6.877775	6.679218
7911718		6.296245	6.555097	6.077686	6.017529	6.28256	6.16717
7911720		7.618567	8.018552	7.423399	7.742642	7.42636	7.285097
7911730		8.574216	8.372347	8.433987	8.684796	8.139588	8.319186
7911750		7.194486	7.376663	7.134259	7.38734	7.365335	7.225472
7911754		7.256811	7.496436	7.387835	7.764888	7.344792	7.283033
7911767		5.941694	5.962827	5.665284	5.644156	5.762177	5.65755
7911793		7.691565	7.671584	7.529168	7.993243	7.055679	7.313257
7911796		7.15748	7.364738	6.883579	6.828877	7.188658	6.913881
7911799		7.755446	7.694848	7.512314	7.385372	8.022279	8.156183
7911839		7.485363	7.342528	7.205612	7.203967	7.033435	7.516935
7911854		7.604383	7.511903	6.426229	6.614355	7.365886	7.523037
7911862		8.79057	8.797428	8.669792	8.741883	8.759624	8.784145
7911870		8.531924	8.627342	8.431246	8.509657	8.509481	8.445862
7911897		9.239538	9.434426	9.263342	9.132707	9.143551	9.109075
7911902		6.984769	6.898452	6.639847	6.771461	6.842172	6.831624
7911941		6.074707	6.342103	5.909329	5.961739	6.171867	5.99729
7911989		7.686862	7.660558	7.605847	7.544387	7.24449	7.409646
7911993		8.50331	8.796165	8.699389	8.406992	8.491922	8.504519
7912004		7.513418	7.622223	7.103374	7.221334	7.069292	7.038253
7912012		8.965854	9.017264	8.760856	8.709357	8.706561	8.711176
7912031		6.811197	6.89735	6.51731	6.565686	6.757631	6.638027
7912040		8.166297	8.301842	7.734527	7.935977	8.232183	8.168402
7912056		7.383407	7.322667	6.793022	7.044843	7.240138	7.415418
7912086		8.784721	8.919523	8.659541	8.884645	8.609125	8.412373
7912102		7.453076	7.401433	7.14504	6.740886	7.089802	7.13745
7912112		9.398606	9.533256	8.995396	8.947683	9.13141	9.108134
7912133		5.737464	5.940972	5.718488	5.703193	5.416868	5.474113
7912136		3.970082	3.846464	3.788371	3.803579	3.856402	3.697312
7912145		5.987692	5.95051	6.879287	6.265754	7.196622	6.83489
7912155		8.204304	8.310297	8.504494	8.49188	8.066838	8.098371
7912157		12.80604	12.85223	12.89579	12.77061	11.626	11.72959
7912162		6.647707	6.55049	6.385951	6.479052	6.43365	6.475878
7912164		4.218789	4.203712	4.105569	4.637634	4.218589	4.107765
7912166		8.795039	8.481517	8.480921	8.406544	8.511995	8.612502
7912194		5.731607	6.4977	6.046171	5.775774	5.791422	5.799741
7912196		3.089749	2.951359	2.866037	3.110114	3.14136	3.182723
7912198		13.78533	13.8608	13.6912	13.62911	13.66971	13.77681
7912207		5.548353	5.794731	5.093454	5.422449	5.466086	5.609006
7912209		5.180302	5.171725	5.013395	5.085037	5.79846	5.183228
7912211		4.798402	4.806291	4.812968	4.805225	4.598884	4.540854
7912224		6.378314	6.345927	6.216029	6.08701	6.264337	6.251615
7912239		7.186712	7.100214	7.071292	7.167825	7.242033	7.30307
7912248		4.252254	4.381178	4.013961	4.128315	4.283399	4.256665
7912250		8.323133	8.32409	8.246368	8.362936	8.142595	7.939697
7912252		4.618121	4.721236	4.638744	4.387507	5.054864	4.629407
7912254		6.032322	6.250514	5.937675	5.998041	6.066897	6.103995
7912257		10.01402	9.912063	10.09124	10.15693	10.09736	10.16142
7912280		5.524526	5.506285	5.431692	5.583927	5.331787	5.409234
7912283		8.195601	8.145448	8.108356	8.26034	8.087411	8.034348
7912292		9.540399	9.728218	9.3652	9.111216	9.402914	9.164658
7912303		9.318393	9.195039	8.951747	8.828205	8.984879	9.172016
7912316		6.251568	6.203178	5.910964	5.878462	6.02333	6.090468
7912343		6.443921	6.255733	6.154495	5.924856	6.173861	6.074037
7912347		6.152998	6.121253	5.521385	5.564731	6.118771	5.737866
7912349		6.057747	6.384352	6.090577	6.054031	6.097158	6.172603
7912361		5.232885	5.29895	5.185699	4.931999	4.989529	5.263751
7912374		10.73892	10.81418	10.42881	10.52434	10.46782	10.52658
7912385		10.66325	10.61726	10.39329	10.14566	10.59013	10.73313
7912412		8.953177	8.876944	8.80762	8.833904	8.86012	8.668851
7912473		7.340295	7.429122	7.025823	6.739318	7.411751	7.436064
7912481		9.496083	9.325138	9.364619	9.281165	9.320359	9.504356
7912496		6.612867	6.605104	6.683748	7.128752	7.513468	7.562698
7912511		8.068388	8.143778	8.020036	8.005704	8.119012	8.043448
7912515		5.444297	5.752612	5.240305	5.804666	5.638226	5.471252
7912520		6.35057	6.313657	6.227383	6.135864	6.389471	6.783978
7912525		3.724995	3.755387	4.496509	4.527477	3.85846	3.83312
7912527		5.332439	5.512086	5.168177	5.406221	5.034697	5.639684
7912529		5.502889	5.464017	5.204618	5.097418	5.331737	5.511721
7912531		3.167933	2.984264	2.908261	2.891779	2.946669	2.855987
7912535		6.659374	5.863083	6.085996	6.000362	6.314164	6.044051
7912537		6.901865	7.016532	6.631465	7.005321	8.000744	8.453956
7912547		5.105102	5.03207	4.627194	4.662409	4.693413	4.67787
7912552		5.363035	4.972407	5.070711	5.242246	4.989983	5.16887
7912555		5.011106	4.90382	4.643319	4.656017	4.741882	4.719814
7912561		5.26971	5.134536	4.980176	5.055893	4.975982	4.912811
7912567		5.122958	4.92456	4.688311	4.644775	4.788016	4.818053
7912575		5.165486	4.997068	4.710833	4.683274	4.859111	4.885502
7912580		5.315266	5.206738	5.182317	5.133387	5.177641	5.265692
7912582		4.947152	5.051697	4.752632	4.622138	4.73794	4.666327
7912585		6.068064	6.024036	6.061821	5.915085	5.918128	5.855861
7912589		3.793904	3.822452	3.650132	3.639154	3.76231	3.665843
7912591		6.855301	6.813812	6.678325	6.634069	6.756734	6.826334
7912595		4.220068	4.387368	3.890225	3.959247	4.116102	3.909933
7912601		4.792211	5.012516	4.850333	4.724343	4.482776	4.694766
7912606		6.855301	6.813812	6.678325	6.634069	6.756734	6.826334
7912610		4.220068	4.387368	3.890225	3.959247	4.116102	3.909933
7912617		4.792211	5.012516	4.850333	4.724343	4.482776	4.694766
7912622		5.97467	5.826387	6.025473	6.16187	5.976967	6.035979
7912625		4.174199	4.090583	3.880553	3.981208	3.985297	3.924319
7912627		5.491745	5.468914	5.140621	5.339025	5.439693	5.341529
7912629		6.152922	6.017002	6.029368	6.033489	6.111751	6.08981
7912638		5.058733	4.815298	4.988252	4.872262	5.120413	5.029528
7912646		7.994095	7.903111	8.180018	8.515788	7.604074	7.7111
7912659		7.031612	6.927976	6.560028	6.693033	6.825627	6.718771
7912670		10.61229	10.39662	10.91191	10.76356	10.46373	10.61094
7912672		6.266812	6.002075	5.912464	5.898551	6.036538	5.940537
7912675		7.882936	7.789398	7.575885	7.554153	7.91973	7.772524
7912692		5.377307	5.586215	5.065819	5.100633	5.369932	5.095959
7912701		7.524017	7.259671	7.284713	7.148239	7.665946	7.588764
7912706		10.57261	10.59176	10.42289	10.61906	9.974792	9.827343
7912724		6.843862	6.861466	6.61738	6.718636	6.775849	6.573791
7912743		7.409239	7.299426	7.074728	6.935359	7.007164	7.164059
7912750		7.866574	7.788649	8.237399	8.315186	8.181461	8.181087
